time,device,device_activated
2016-08-17 15:30:36,device_2,1
2016-08-17 15:44:27,device_2,1
2016-08-17 15:57:33,device_2,1
2016-08-17 15:57:58,device_2,1
2016-08-17 16:02:11,device_6,1
2016-08-17 16:07:35,device_1,1
2016-08-17 16:09:39,device_2,1
2016-08-17 16:10:52,device_2,1
2016-08-17 16:18:12,device_6,1
2016-08-17 16:28:40,device_6,1
2016-08-17 16:29:21,device_2,1
2016-08-17 16:29:22,device_2,1
2016-08-17 16:42:39,device_2,1
2016-08-17 16:45:41,device_2,1
2016-08-17 16:56:36,device_2,1
2016-08-17 16:56:39,device_2,1
2016-08-17 16:57:31,device_1,1
2016-08-17 17:02:54,device_6,1
2016-08-17 17:12:43,device_6,1
2016-08-17 17:27:35,device_6,1
2016-08-17 17:48:55,device_6,1
2016-08-17 18:08:42,device_6,1
2016-08-18 06:29:16,device_6,1
2016-08-18 06:40:16,device_6,1
2016-08-18 06:54:07,device_6,1
2016-08-18 06:57:31,device_6,1
2016-08-18 07:01:56,device_2,1
2016-08-18 07:02:07,device_2,1
2016-08-18 07:02:57,device_6,1
2016-08-18 07:10:36,device_2,1
2016-08-18 07:11:01,device_6,1
2016-08-18 07:15:26,device_5,1
2016-08-18 07:16:24,device_6,1
2016-08-18 07:20:12,device_2,1
2016-08-18 07:20:16,device_2,1
2016-08-18 07:21:25,device_1,1
2016-08-18 07:23:10,device_5,1
2016-08-18 07:23:42,device_6,1
2016-08-18 07:26:32,device_2,1
2016-08-18 07:28:23,device_5,1
2016-08-18 07:29:13,device_2,1
2016-08-18 07:29:18,device_6,1
2016-08-18 07:32:33,device_1,1
2016-08-18 07:33:10,device_2,1
2016-08-18 07:34:01,device_2,1
2016-08-18 07:36:33,device_5,1
2016-08-18 07:40:44,device_2,1
2016-08-18 07:41:18,device_6,1
2016-08-18 07:41:33,device_2,1
2016-08-18 07:42:06,device_1,1
2016-08-18 07:49:33,device_5,1
2016-08-18 07:52:46,device_5,1
2016-08-18 07:53:11,device_2,1
2016-08-18 07:53:11,device_2,1
2016-08-18 07:54:59,device_6,1
2016-08-18 07:55:29,device_1,1
2016-08-18 07:57:53,device_5,1
2016-08-18 07:58:30,device_2,1
2016-08-18 07:58:32,device_2,1
2016-08-18 08:01:20,device_5,1
2016-08-18 08:01:30,device_1,1
2016-08-18 08:02:35,device_2,1
2016-08-18 08:10:50,device_2,1
2016-08-18 08:10:51,device_2,1
2016-08-18 08:17:16,device_5,1
2016-08-18 08:20:53,device_1,1
2016-08-18 08:27:34,device_1,1
2016-08-18 08:29:08,device_2,1
2016-08-18 08:30:16,device_5,1
2016-08-18 08:34:40,device_2,1
2016-08-18 08:35:47,device_6,1
2016-08-18 08:40:40,device_2,1
2016-08-18 08:40:41,device_2,1
2016-08-18 08:41:28,device_5,1
2016-08-18 08:45:20,device_1,1
2016-08-18 08:47:06,device_5,1
2016-08-18 08:52:23,device_5,1
2016-08-18 08:53:56,device_6,1
2016-08-18 08:54:29,device_2,1
2016-08-18 08:54:30,device_1,1
2016-08-18 08:55:54,device_5,1
2016-08-18 08:58:59,device_1,1
2016-08-18 08:59:14,device_2,1
2016-08-18 09:04:02,device_1,1
2016-08-18 09:11:43,device_5,1
2016-08-18 09:12:10,device_6,1
2016-08-18 09:12:46,device_1,1
2016-08-18 09:16:04,device_1,1
2016-08-18 09:16:42,device_6,1
2016-08-18 09:17:04,device_5,1
2016-08-18 09:18:50,device_2,1
2016-08-18 09:18:50,device_2,1
2016-08-18 09:20:11,device_5,1
2016-08-18 09:21:09,device_1,1
2016-08-18 09:21:41,device_6,1
2016-08-18 09:22:17,device_2,1
2016-08-18 09:22:20,device_2,1
2016-08-18 09:25:36,device_1,1
2016-08-18 09:27:27,device_2,1
2016-08-18 09:29:12,device_5,1
2016-08-18 09:30:05,device_6,1
2016-08-18 09:36:40,device_5,1
2016-08-18 09:37:32,device_6,1
2016-08-18 09:40:39,device_2,1
2016-08-18 09:44:16,device_5,1
2016-08-18 09:44:48,device_1,1
2016-08-18 09:48:45,device_2,1
2016-08-18 09:49:24,device_2,1
2016-08-18 09:50:34,device_6,1
2016-08-18 09:55:40,device_5,1
2016-08-18 09:57:12,device_2,1
2016-08-18 09:57:14,device_2,1
2016-08-18 09:57:35,device_6,1
2016-08-18 10:02:17,device_2,1
2016-08-18 10:02:18,device_2,1
2016-08-18 10:04:56,device_6,1
2016-08-18 10:08:25,device_5,1
2016-08-18 10:09:03,device_1,1
2016-08-18 10:09:05,device_7,1
2016-08-18 10:09:16,device_2,1
2016-08-18 10:11:30,device_2,1
2016-08-18 10:21:09,device_5,1
2016-08-18 10:25:21,device_6,1
2016-08-18 10:26:41,device_2,1
2016-08-18 10:28:25,device_5,1
2016-08-18 10:29:13,device_6,1
2016-08-18 10:37:11,device_2,1
2016-08-18 10:38:10,device_2,1
2016-08-18 10:41:13,device_5,1
2016-08-18 10:43:38,device_6,1
2016-08-18 10:44:11,device_2,1
2016-08-18 10:52:39,device_1,1
2016-08-18 10:53:04,device_6,1
2016-08-18 10:56:18,device_5,1
2016-08-18 10:56:58,device_2,1
2016-08-18 11:00:03,device_5,1
2016-08-18 11:02:36,device_6,1
2016-08-18 11:04:02,device_1,1
2016-08-18 11:04:17,device_2,1
2016-08-18 11:04:17,device_2,1
2016-08-18 11:07:34,device_1,1
2016-08-18 11:10:27,device_5,1
2016-08-18 11:12:39,device_6,1
2016-08-18 11:15:28,device_1,1
2016-08-18 11:16:53,device_2,1
2016-08-18 11:17:07,device_2,1
2016-08-18 11:23:36,device_2,1
2016-08-18 11:25:18,device_6,1
2016-08-18 11:27:50,device_2,1
2016-08-18 11:30:40,device_2,1
2016-08-18 11:37:26,device_2,1
2016-08-18 11:37:36,device_2,1
2016-08-18 11:42:25,device_1,1
2016-08-18 11:49:24,device_1,1
2016-08-18 11:49:52,device_5,1
2016-08-18 11:52:55,device_2,1
2016-08-18 11:52:57,device_2,1
2016-08-18 11:53:31,device_5,1
2016-08-18 11:54:58,device_1,1
2016-08-18 11:57:03,device_5,1
2016-08-18 12:00:40,device_6,1
2016-08-18 12:03:39,device_1,1
2016-08-18 12:05:18,device_2,1
2016-08-18 12:07:00,device_6,1
2016-08-18 12:10:50,device_2,1
2016-08-18 12:11:23,device_1,1
2016-08-18 12:16:11,device_1,1
2016-08-18 12:16:15,device_6,1
2016-08-18 12:16:21,device_2,1
2016-08-18 12:16:26,device_2,1
2016-08-18 12:20:16,device_5,1
2016-08-18 12:21:11,device_2,1
2016-08-18 12:25:54,device_2,1
2016-08-18 12:25:56,device_2,1
2016-08-18 12:27:17,device_5,1
2016-08-18 12:28:55,device_6,1
2016-08-18 12:31:06,device_2,1
2016-08-18 12:31:07,device_2,1
2016-08-18 12:34:07,device_6,1
2016-08-18 12:35:20,device_5,1
2016-08-18 12:40:44,device_2,1
2016-08-18 12:41:20,device_2,1
2016-08-18 12:43:15,device_1,1
2016-08-18 12:49:14,device_6,1
2016-08-18 12:49:49,device_5,1
2016-08-18 13:01:31,device_1,1
2016-08-18 13:03:39,device_5,1
2016-08-18 13:04:15,device_6,1
2016-08-18 13:08:42,device_2,1
2016-08-18 13:09:52,device_5,1
2016-08-18 13:10:15,device_1,1
2016-08-18 13:11:18,device_2,1
2016-08-18 13:13:04,device_6,1
2016-08-18 13:14:49,device_1,1
2016-08-18 13:20:36,device_2,1
2016-08-18 13:21:34,device_1,1
2016-08-18 13:22:49,device_5,1
2016-08-18 13:24:29,device_6,1
2016-08-18 13:30:03,device_6,1
2016-08-18 13:45:02,device_2,1
2016-08-18 13:48:40,device_2,1
2016-08-18 13:49:23,device_6,1
2016-08-18 13:53:08,device_5,1
2016-08-18 13:53:41,device_2,1
2016-08-18 13:53:42,device_2,1
2016-08-18 13:53:44,device_1,1
2016-08-18 13:55:53,device_6,1
2016-08-18 14:00:37,device_2,1
2016-08-18 14:03:55,device_1,1
2016-08-18 14:04:39,device_5,1
2016-08-18 14:06:08,device_6,1
2016-08-18 14:09:49,device_2,1
2016-08-18 14:09:51,device_2,1
2016-08-18 14:14:12,device_2,1
2016-08-18 14:16:40,device_6,1
2016-08-18 14:17:13,device_2,1
2016-08-18 14:18:28,device_5,1
2016-08-18 14:29:21,device_2,1
2016-08-18 14:31:03,device_2,1
2016-08-18 14:35:15,device_6,1
2016-08-18 14:38:04,device_1,1
2016-08-18 14:40:04,device_5,1
2016-08-18 14:48:01,device_1,1
2016-08-18 14:50:03,device_6,1
2016-08-18 14:59:59,device_5,1
2016-08-18 15:05:50,device_1,1
2016-08-18 15:10:46,device_5,1
2016-08-18 15:13:53,device_1,1
2016-08-18 15:17:25,device_6,1
2016-08-18 15:23:04,device_2,1
2016-08-18 15:23:04,device_2,1
2016-08-18 15:24:05,device_1,1
2016-08-18 15:31:12,device_6,1
2016-08-18 15:34:35,device_2,1
2016-08-18 15:34:37,device_2,1
2016-08-18 15:35:08,device_1,1
2016-08-18 15:35:27,device_5,1
2016-08-18 15:35:48,device_6,1
2016-08-18 15:46:06,device_2,1
2016-08-18 15:46:07,device_2,1
2016-08-18 15:46:09,device_6,1
2016-08-18 15:50:27,device_2,1
2016-08-18 15:50:31,device_2,1
2016-08-18 15:51:51,device_6,1
2016-08-18 16:02:15,device_7,1
2016-08-18 16:03:32,device_1,1
2016-08-18 16:07:42,device_2,1
2016-08-18 16:08:27,device_5,1
2016-08-18 16:08:56,device_6,1
2016-08-18 16:09:31,device_1,1
2016-08-18 16:15:06,device_2,1
2016-08-18 16:18:43,device_1,1
2016-08-18 16:21:26,device_6,1
2016-08-18 16:22:48,device_2,1
2016-08-18 16:27:42,device_6,1
2016-08-18 16:30:57,device_2,1
2016-08-18 16:31:11,device_2,1
2016-08-18 16:38:52,device_2,1
2016-08-18 16:38:58,device_2,1
2016-08-18 16:43:00,device_6,1
2016-08-18 16:45:22,device_2,1
2016-08-18 16:45:22,device_2,1
2016-08-18 16:47:08,device_6,1
2016-08-18 18:20:49,device_6,1
2016-08-19 05:44:06,device_2,1
2016-08-19 05:48:32,device_2,1
2016-08-19 05:48:54,device_2,1
2016-08-19 06:08:16,device_2,1
2016-08-19 06:08:17,device_2,1
2016-08-19 06:26:28,device_6,1
2016-08-19 06:27:26,device_2,1
2016-08-19 06:38:09,device_2,1
2016-08-19 06:41:50,device_6,1
2016-08-19 06:51:28,device_2,1
2016-08-19 06:51:30,device_2,1
2016-08-19 07:01:46,device_6,1
2016-08-19 07:21:23,device_6,1
2016-08-19 07:22:43,device_5,1
2016-08-19 07:35:17,device_1,1
2016-08-19 07:36:18,device_5,1
2016-08-19 07:37:04,device_2,1
2016-08-19 07:37:06,device_6,1
2016-08-19 07:37:08,device_2,1
2016-08-19 07:39:54,device_5,1
2016-08-19 07:45:04,device_2,1
2016-08-19 07:47:10,device_5,1
2016-08-19 07:49:37,device_2,1
2016-08-19 07:52:31,device_2,1
2016-08-19 07:54:43,device_6,1
2016-08-19 07:56:41,device_1,1
2016-08-19 07:59:55,device_5,1
2016-08-19 08:03:40,device_6,1
2016-08-19 08:08:08,device_5,1
2016-08-19 08:19:02,device_1,1
2016-08-19 08:20:05,device_2,1
2016-08-19 08:21:49,device_5,1
2016-08-19 08:21:56,device_2,1
2016-08-19 08:28:50,device_5,1
2016-08-19 08:29:01,device_1,1
2016-08-19 08:29:41,device_6,1
2016-08-19 08:34:16,device_2,1
2016-08-19 08:34:16,device_2,1
2016-08-19 08:34:26,device_5,1
2016-08-19 08:38:44,device_6,1
2016-08-19 08:39:34,device_5,1
2016-08-19 08:44:57,device_2,1
2016-08-19 08:45:03,device_1,1
2016-08-19 08:48:37,device_5,1
2016-08-19 08:51:16,device_6,1
2016-08-19 08:52:14,device_1,1
2016-08-19 08:57:02,device_5,1
2016-08-19 09:02:48,device_1,1
2016-08-19 09:09:41,device_5,1
2016-08-19 09:11:02,device_6,1
2016-08-19 09:14:58,device_5,1
2016-08-19 09:15:55,device_6,1
2016-08-19 09:16:45,device_4,1
2016-08-19 09:21:36,device_5,1
2016-08-19 09:24:58,device_6,1
2016-08-19 09:25:14,device_1,1
2016-08-19 09:25:47,device_2,1
2016-08-19 09:25:48,device_2,1
2016-08-19 09:28:53,device_6,1
2016-08-19 09:32:01,device_5,1
2016-08-19 09:32:52,device_6,1
2016-08-19 09:40:50,device_1,1
2016-08-19 09:41:58,device_5,1
2016-08-19 09:43:44,device_6,1
2016-08-19 09:49:39,device_5,1
2016-08-19 09:55:55,device_6,1
2016-08-19 09:57:56,device_2,1
2016-08-19 09:58:59,device_1,1
2016-08-19 10:02:05,device_5,1
2016-08-19 10:02:10,device_6,1
2016-08-19 10:08:38,device_2,1
2016-08-19 10:09:12,device_1,1
2016-08-19 10:11:51,device_5,1
2016-08-19 10:11:58,device_2,1
2016-08-19 10:13:49,device_7,1
2016-08-19 10:14:33,device_1,1
2016-08-19 10:17:05,device_5,1
2016-08-19 10:21:19,device_5,1
2016-08-19 10:31:36,device_2,1
2016-08-19 10:32:14,device_6,1
2016-08-19 10:33:36,device_1,1
2016-08-19 10:37:22,device_2,1
2016-08-19 10:37:22,device_2,1
2016-08-19 10:39:34,device_1,1
2016-08-19 10:42:24,device_5,1
2016-08-19 10:43:50,device_6,1
2016-08-19 10:45:14,device_2,1
2016-08-19 10:45:16,device_2,1
2016-08-19 10:47:18,device_1,1
2016-08-19 10:49:53,device_6,1
2016-08-19 10:51:56,device_1,1
2016-08-19 10:51:58,device_7,1
2016-08-19 10:53:23,device_3,1
2016-08-19 10:59:21,device_5,1
2016-08-19 11:04:07,device_2,1
2016-08-19 11:04:26,device_1,1
2016-08-19 11:09:33,device_1,1
2016-08-19 11:11:53,device_2,1
2016-08-19 11:13:27,device_5,1
2016-08-19 11:13:36,device_6,1
2016-08-19 11:19:41,device_2,1
2016-08-19 11:20:12,device_6,1
2016-08-19 11:22:22,device_5,1
2016-08-19 11:27:07,device_2,1
2016-08-19 11:27:35,device_5,1
2016-08-19 11:34:41,device_1,1
2016-08-19 11:35:10,device_6,1
2016-08-19 11:39:49,device_2,1
2016-08-19 11:40:46,device_6,1
2016-08-19 11:42:13,device_5,1
2016-08-19 11:54:07,device_5,1
2016-08-19 12:06:11,device_6,1
2016-08-19 12:09:56,device_2,1
2016-08-19 12:11:00,device_6,1
2016-08-19 12:11:14,device_5,1
2016-08-19 12:15:57,device_2,1
2016-08-19 12:18:58,device_5,1
2016-08-19 12:21:26,device_2,1
2016-08-19 12:22:26,device_2,1
2016-08-19 12:25:50,device_1,1
2016-08-19 12:26:45,device_2,1
2016-08-19 12:28:58,device_6,1
2016-08-19 12:29:37,device_1,1
2016-08-19 12:33:02,device_1,1
2016-08-19 12:38:04,device_1,1
2016-08-19 12:39:21,device_2,1
2016-08-19 12:39:21,device_2,1
2016-08-19 12:43:25,device_1,1
2016-08-19 12:44:58,device_6,1
2016-08-19 12:50:52,device_1,1
2016-08-19 12:54:36,device_1,1
2016-08-19 12:59:55,device_2,1
2016-08-19 12:59:59,device_2,1
2016-08-19 13:00:24,device_5,1
2016-08-19 13:00:35,device_6,1
2016-08-19 13:03:58,device_1,1
2016-08-19 13:04:11,device_2,1
2016-08-19 13:05:09,device_2,1
2016-08-19 13:06:53,device_5,1
2016-08-19 13:08:51,device_6,1
2016-08-19 13:12:59,device_1,1
2016-08-19 13:14:04,device_2,1
2016-08-19 13:14:06,device_2,1
2016-08-19 13:15:57,device_5,1
2016-08-19 13:15:59,device_6,1
2016-08-19 13:22:05,device_5,1
2016-08-19 13:23:32,device_2,1
2016-08-19 13:23:35,device_2,1
2016-08-19 13:24:18,device_6,1
2016-08-19 13:24:19,device_6,1
2016-08-19 13:25:43,device_5,1
2016-08-19 13:30:08,device_5,1
2016-08-19 13:31:33,device_1,1
2016-08-19 13:32:22,device_7,1
2016-08-19 13:32:55,device_2,1
2016-08-19 13:33:02,device_2,1
2016-08-19 13:37:05,device_1,1
2016-08-19 13:40:55,device_5,1
2016-08-19 13:43:20,device_2,1
2016-08-19 13:45:38,device_1,1
2016-08-19 13:46:08,device_2,1
2016-08-19 13:47:13,device_5,1
2016-08-19 13:50:30,device_2,1
2016-08-19 13:52:11,device_1,1
2016-08-19 13:54:02,device_5,1
2016-08-19 13:58:09,device_6,1
2016-08-19 14:00:02,device_1,1
2016-08-19 14:03:46,device_1,1
2016-08-19 14:10:30,device_5,1
2016-08-19 14:13:02,device_7,1
2016-08-19 14:13:21,device_6,1
2016-08-19 14:14:47,device_5,1
2016-08-19 14:22:50,device_1,1
2016-08-19 14:24:49,device_5,1
2016-08-19 14:25:25,device_6,1
2016-08-19 14:26:17,device_7,1
2016-08-19 14:33:51,device_5,1
2016-08-19 14:36:33,device_6,1
2016-08-19 14:38:15,device_2,1
2016-08-19 14:38:17,device_2,1
2016-08-19 14:41:04,device_1,1
2016-08-19 14:42:47,device_6,1
2016-08-19 14:45:21,device_1,1
2016-08-19 14:47:27,device_2,1
2016-08-19 14:48:52,device_7,1
2016-08-19 14:50:00,device_1,1
2016-08-19 14:59:44,device_6,1
2016-08-19 15:02:09,device_2,1
2016-08-19 15:02:12,device_2,1
2016-08-19 15:05:21,device_2,1
2016-08-19 15:32:03,device_6,1
2016-08-19 15:44:10,device_6,1
2016-08-19 16:34:33,device_6,1
2016-08-19 16:41:24,device_1,1
2016-08-19 16:47:46,device_6,1
2016-08-19 17:48:28,device_6,1
2016-08-22 06:27:33,device_6,1
2016-08-22 06:41:16,device_6,1
2016-08-22 07:01:55,device_2,1
2016-08-22 07:02:02,device_2,1
2016-08-22 07:11:55,device_6,1
2016-08-22 07:18:28,device_6,1
2016-08-22 07:23:55,device_2,1
2016-08-22 07:23:56,device_2,1
2016-08-22 07:24:58,device_3,1
2016-08-22 07:25:13,device_1,1
2016-08-22 07:32:16,device_2,1
2016-08-22 07:37:58,device_2,1
2016-08-22 07:38:34,device_1,1
2016-08-22 07:40:43,device_6,1
2016-08-22 07:42:06,device_2,1
2016-08-22 07:47:42,device_2,1
2016-08-22 07:54:48,device_2,1
2016-08-22 07:56:55,device_1,1
2016-08-22 08:03:22,device_6,1
2016-08-22 08:06:24,device_2,1
2016-08-22 08:07:16,device_1,1
2016-08-22 08:14:57,device_6,1
2016-08-22 08:23:00,device_2,1
2016-08-22 08:23:01,device_2,1
2016-08-22 08:26:55,device_2,1
2016-08-22 08:26:56,device_2,1
2016-08-22 08:27:16,device_1,1
2016-08-22 08:27:21,device_6,1
2016-08-22 08:32:34,device_2,1
2016-08-22 08:36:43,device_2,1
2016-08-22 08:38:16,device_6,1
2016-08-22 08:39:21,device_1,1
2016-08-22 08:46:58,device_1,1
2016-08-22 08:50:34,device_2,1
2016-08-22 08:54:46,device_6,1
2016-08-22 08:55:41,device_1,1
2016-08-22 09:05:10,device_1,1
2016-08-22 09:10:11,device_6,1
2016-08-22 09:21:21,device_6,1
2016-08-22 09:24:29,device_2,1
2016-08-22 09:25:02,device_2,1
2016-08-22 09:29:44,device_1,1
2016-08-22 09:34:40,device_6,1
2016-08-22 09:34:45,device_2,1
2016-08-22 09:39:51,device_6,1
2016-08-22 09:41:04,device_3,1
2016-08-22 09:43:04,device_2,1
2016-08-22 09:43:08,device_2,1
2016-08-22 09:43:13,device_1,1
2016-08-22 09:50:33,device_2,1
2016-08-22 09:51:28,device_2,1
2016-08-22 09:53:29,device_6,1
2016-08-22 09:55:22,device_1,1
2016-08-22 10:01:14,device_2,1
2016-08-22 10:06:04,device_1,1
2016-08-22 10:12:06,device_2,1
2016-08-22 10:15:44,device_1,1
2016-08-22 10:16:12,device_2,1
2016-08-22 10:20:34,device_6,1
2016-08-22 10:21:39,device_2,1
2016-08-22 10:26:03,device_1,1
2016-08-22 10:28:02,device_2,1
2016-08-22 10:33:28,device_2,1
2016-08-22 10:35:24,device_6,1
2016-08-22 10:40:23,device_1,1
2016-08-22 10:43:59,device_6,1
2016-08-22 10:46:38,device_1,1
2016-08-22 10:48:43,device_2,1
2016-08-22 10:51:48,device_2,1
2016-08-22 11:02:32,device_2,1
2016-08-22 11:04:29,device_6,1
2016-08-22 11:08:30,device_2,1
2016-08-22 11:13:40,device_6,1
2016-08-22 11:16:30,device_1,1
2016-08-22 11:20:27,device_2,1
2016-08-22 11:26:49,device_2,1
2016-08-22 11:29:17,device_6,1
2016-08-22 11:32:24,device_2,1
2016-08-22 11:34:35,device_6,1
2016-08-22 11:38:05,device_6,1
2016-08-22 11:57:24,device_2,1
2016-08-22 11:57:26,device_2,1
2016-08-22 12:09:56,device_2,1
2016-08-22 12:09:59,device_2,1
2016-08-22 12:14:21,device_6,1
2016-08-22 12:16:29,device_2,1
2016-08-22 12:27:14,device_2,1
2016-08-22 12:29:49,device_1,1
2016-08-22 12:43:49,device_6,1
2016-08-22 12:48:24,device_1,1
2016-08-22 12:54:23,device_2,1
2016-08-22 12:55:38,device_1,1
2016-08-22 12:57:25,device_2,1
2016-08-22 12:59:34,device_1,1
2016-08-22 13:02:20,device_2,1
2016-08-22 13:02:38,device_2,1
2016-08-22 13:03:16,device_1,1
2016-08-22 13:05:43,device_3,1
2016-08-22 13:07:28,device_1,1
2016-08-22 13:07:31,device_2,1
2016-08-22 13:14:24,device_1,1
2016-08-22 13:24:28,device_1,1
2016-08-22 13:27:07,device_6,1
2016-08-22 13:31:28,device_1,1
2016-08-22 13:31:35,device_2,1
2016-08-22 13:31:37,device_2,1
2016-08-22 13:36:29,device_2,1
2016-08-22 13:37:04,device_6,1
2016-08-22 13:45:56,device_1,1
2016-08-22 13:46:10,device_6,1
2016-08-22 13:56:51,device_2,1
2016-08-22 13:59:37,device_1,1
2016-08-22 13:59:55,device_6,1
2016-08-22 14:02:36,device_2,1
2016-08-22 14:09:47,device_2,1
2016-08-22 14:14:54,device_6,1
2016-08-22 14:18:28,device_6,1
2016-08-22 14:23:01,device_6,1
2016-08-22 14:32:11,device_1,1
2016-08-22 14:34:25,device_6,1
2016-08-22 14:34:31,device_2,1
2016-08-22 14:39:10,device_2,1
2016-08-22 14:41:23,device_1,1
2016-08-22 14:43:03,device_6,1
2016-08-22 14:47:41,device_6,1
2016-08-22 14:49:49,device_2,1
2016-08-22 14:53:33,device_2,1
2016-08-22 14:56:20,device_1,1
2016-08-22 15:00:59,device_2,1
2016-08-22 15:02:48,device_2,1
2016-08-22 15:15:01,device_6,1
2016-08-22 15:16:30,device_1,1
2016-08-22 15:17:08,device_2,1
2016-08-22 15:17:10,device_2,1
2016-08-22 15:23:37,device_2,1
2016-08-22 15:23:39,device_2,1
2016-08-22 15:23:52,device_1,1
2016-08-22 15:27:11,device_2,1
2016-08-22 15:32:10,device_2,1
2016-08-22 15:32:11,device_2,1
2016-08-22 15:33:09,device_6,1
2016-08-22 15:40:12,device_2,1
2016-08-22 15:43:44,device_2,1
2016-08-22 15:43:55,device_2,1
2016-08-22 15:47:35,device_1,1
2016-08-22 15:53:17,device_2,1
2016-08-22 15:57:34,device_6,1
2016-08-22 16:02:12,device_1,1
2016-08-22 16:06:48,device_2,1
2016-08-22 16:06:51,device_6,1
2016-08-22 16:22:12,device_1,1
2016-08-22 16:31:00,device_1,1
2016-08-22 16:32:37,device_2,1
2016-08-22 16:38:07,device_1,1
2016-08-22 16:41:38,device_1,1
2016-08-22 16:42:23,device_2,1
2016-08-22 16:43:41,device_6,1
2016-08-22 16:47:50,device_1,1
2016-08-22 16:48:18,device_2,1
2016-08-22 16:50:23,device_2,1
2016-08-22 16:54:04,device_2,1
2016-08-22 16:54:08,device_2,1
2016-08-22 17:02:29,device_6,1
2016-08-22 17:21:01,device_6,1
2016-08-22 17:52:04,device_6,1
2016-08-23 06:29:54,device_6,1
2016-08-23 06:44:28,device_6,1
2016-08-23 07:00:32,device_2,1
2016-08-23 07:00:34,device_2,1
2016-08-23 07:00:36,device_2,1
2016-08-23 07:02:22,device_6,1
2016-08-23 07:10:24,device_2,1
2016-08-23 07:11:06,device_1,1
2016-08-23 07:12:57,device_6,1
2016-08-23 07:15:32,device_2,1
2016-08-23 07:15:45,device_2,1
2016-08-23 07:20:44,device_5,1
2016-08-23 07:23:08,device_6,1
2016-08-23 07:25:04,device_2,1
2016-08-23 07:25:12,device_2,1
2016-08-23 07:25:37,device_5,1
2016-08-23 07:29:26,device_5,1
2016-08-23 07:30:41,device_2,1
2016-08-23 07:30:44,device_2,1
2016-08-23 07:32:44,device_3,1
2016-08-23 07:34:54,device_5,1
2016-08-23 07:36:18,device_6,1
2016-08-23 07:40:13,device_1,1
2016-08-23 07:40:42,device_5,1
2016-08-23 07:41:27,device_2,1
2016-08-23 07:43:54,device_5,1
2016-08-23 07:45:13,device_1,1
2016-08-23 07:45:27,device_2,1
2016-08-23 07:49:56,device_5,1
2016-08-23 07:50:23,device_6,1
2016-08-23 07:56:02,device_6,1
2016-08-23 07:56:53,device_2,1
2016-08-23 08:03:07,device_6,1
2016-08-23 08:06:24,device_5,1
2016-08-23 08:15:22,device_5,1
2016-08-23 08:16:29,device_1,1
2016-08-23 08:19:42,device_1,1
2016-08-23 08:20:37,device_6,1
2016-08-23 08:26:23,device_5,1
2016-08-23 08:27:30,device_1,1
2016-08-23 08:31:02,device_2,1
2016-08-23 08:33:59,device_5,1
2016-08-23 08:35:46,device_6,1
2016-08-23 08:35:58,device_2,1
2016-08-23 08:41:25,device_5,1
2016-08-23 08:44:12,device_2,1
2016-08-23 08:44:32,device_2,1
2016-08-23 08:44:44,device_6,1
2016-08-23 08:45:54,device_1,1
2016-08-23 08:50:15,device_6,1
2016-08-23 08:50:44,device_5,1
2016-08-23 09:00:37,device_5,1
2016-08-23 09:02:58,device_3,1
2016-08-23 09:03:49,device_5,1
2016-08-23 09:06:14,device_1,1
2016-08-23 09:07:55,device_2,1
2016-08-23 09:08:42,device_2,1
2016-08-23 09:10:31,device_1,1
2016-08-23 09:15:58,device_2,1
2016-08-23 09:18:05,device_2,1
2016-08-23 09:21:26,device_1,1
2016-08-23 09:23:10,device_2,1
2016-08-23 09:24:44,device_3,1
2016-08-23 09:27:35,device_5,1
2016-08-23 09:32:23,device_1,1
2016-08-23 09:33:05,device_6,1
2016-08-23 09:40:39,device_6,1
2016-08-23 09:42:57,device_2,1
2016-08-23 09:43:00,device_2,1
2016-08-23 09:44:52,device_6,1
2016-08-23 09:46:17,device_3,1
2016-08-23 09:48:10,device_2,1
2016-08-23 09:49:15,device_1,1
2016-08-23 09:54:12,device_6,1
2016-08-23 09:54:46,device_1,1
2016-08-23 09:55:37,device_3,1
2016-08-23 09:57:01,device_5,1
2016-08-23 09:57:59,device_2,1
2016-08-23 09:59:02,device_2,1
2016-08-23 10:03:47,device_3,1
2016-08-23 10:03:48,device_2,1
2016-08-23 10:07:33,device_1,1
2016-08-23 10:12:55,device_5,1
2016-08-23 10:14:09,device_1,1
2016-08-23 10:15:06,device_2,1
2016-08-23 10:17:08,device_6,1
2016-08-23 10:18:32,device_5,1
2016-08-23 10:21:38,device_5,1
2016-08-23 10:22:41,device_2,1
2016-08-23 10:22:44,device_2,1
2016-08-23 10:24:49,device_6,1
2016-08-23 10:28:24,device_3,1
2016-08-23 10:30:17,device_1,1
2016-08-23 10:31:13,device_5,1
2016-08-23 10:36:04,device_1,1
2016-08-23 10:42:15,device_6,1
2016-08-23 10:44:04,device_5,1
2016-08-23 10:45:09,device_1,1
2016-08-23 10:45:20,device_3,1
2016-08-23 10:49:22,device_2,1
2016-08-23 10:49:22,device_2,1
2016-08-23 10:49:48,device_1,1
2016-08-23 10:50:32,device_5,1
2016-08-23 10:55:08,device_3,1
2016-08-23 10:57:09,device_1,1
2016-08-23 11:00:11,device_5,1
2016-08-23 11:01:35,device_1,1
2016-08-23 11:03:19,device_5,1
2016-08-23 11:07:59,device_2,1
2016-08-23 11:08:13,device_3,1
2016-08-23 11:09:43,device_2,1
